,cousine,business_id
2833,Asian Fusion,jR8B83Mf2vKMN_1BTHBs0g
2834,Chinese,jR8B83Mf2vKMN_1BTHBs0g
2835,Thai,TLGCA3EQW_12ndci12dQWw
2836,Chinese,TLGCA3EQW_12ndci12dQWw
2837,Vegetarian,PXXFn3kalXTgaWwndlQWHw
2838,Buffets,PXXFn3kalXTgaWwndlQWHw
2839,Salad,PXXFn3kalXTgaWwndlQWHw
2840,Seafood,MUFYutWoNsC0V9bSUGof3g
2841,American (Traditional),MUFYutWoNsC0V9bSUGof3g
2842,American (Traditional),TG_6fgTJ2IKc-xpXtwYyig
2843,Steakhouses,tgXS-uR6WI0Ip2gDLD9K8g
2844,Mexican,JNArUYl2aVBHNNi6hXcG8g
2845,Bars,eihJZqHCEKMmzuPOOyqF9w
2846,American (Traditional),eihJZqHCEKMmzuPOOyqF9w
2847,Nightlife,eihJZqHCEKMmzuPOOyqF9w
2848,Burgers,n1f9rWJzdGX982bFvZPBHg
2849,Fast Food,n1f9rWJzdGX982bFvZPBHg
2850,Fast Food,aR3oAmXq7aFPH_zFF5Df0A
2851,American (New),alhRQfPmIsn9Yr0HlbWFeA
2852,American (Traditional),KBP-RXCaDQwfMP_-TLwuFg
2853,Fast Food,KBP-RXCaDQwfMP_-TLwuFg
2854,Fast Food,hvVckRvOa814ry8q8WGwOg
2855,Fast Food,THEsYolDkHaJofZLs6ufWg
2856,Nightlife,rG_8t33D2ADcbBqcXqwV0Q
2857,Bars,rG_8t33D2ADcbBqcXqwV0Q
2858,Mexican,rG_8t33D2ADcbBqcXqwV0Q
2859,Sports Bars,rG_8t33D2ADcbBqcXqwV0Q
2860,Fast Food,_OyxUcWkSTRvRKFyEE7zbA
2861,Mexican,_OyxUcWkSTRvRKFyEE7zbA
2862,Fish & Chips,aJMhN4fdsARaJCw-dGvNGw
2863,Burgers,IUpFDCNfawl6UBxyaEikDg
2864,American (Traditional),H-REhqq4cNnhMGA0Gp-L8g
2865,Diners,H-REhqq4cNnhMGA0Gp-L8g
2866,German,Ms5LIdGyj51F2xn53JsOLQ
2867,Arts & Entertainment,Ms5LIdGyj51F2xn53JsOLQ
2868,Social Clubs,Ms5LIdGyj51F2xn53JsOLQ
2869,Arts & Entertainment,qrDma0e80Olr0i1nGflPAQ
2870,Casinos,qrDma0e80Olr0i1nGflPAQ
2871,Seafood,06NjrKnpuwCWQQfKpt4tvQ
2872,Mexican,06NjrKnpuwCWQQfKpt4tvQ
2873,Burgers,3Igoz7noWksymLqoMWuzRg
2874,Sandwiches,mx3c2uWhm3_3A4U5L9ui5w
2875,Mexican,zdYxQ6R4pvkqkkr2ER7CrQ
2876,Fast Food,_nJ1w00q6dWlub82Qt0BcA
2877,Chicken Wings,_nJ1w00q6dWlub82Qt0BcA
2878,Chinese,-wCSqZ_VFDm7M5A2-quWFA
2879,Burgers,l6QcUE8XXLrVH6Ydm4GSNw
2880,American (Traditional),l6QcUE8XXLrVH6Ydm4GSNw
2881,Fast Food,l6QcUE8XXLrVH6Ydm4GSNw
2882,Pizza,RbvNTQ27uOfprfmDEil8dw
2883,Mexican,YJEDHiDOTXnCiA7FspVJ0A
2884,Arts & Entertainment,2XQzbeFSKuhOiJujH01o-g
2885,Bars,2XQzbeFSKuhOiJujH01o-g
2886,Casinos,2XQzbeFSKuhOiJujH01o-g
2887,Nightlife,2XQzbeFSKuhOiJujH01o-g
2888,American (New),2XQzbeFSKuhOiJujH01o-g
2889,Sports Bars,2XQzbeFSKuhOiJujH01o-g
2890,Steakhouses,iV9GhW5fPmmhM-eRVhmacQ
2891,Italian,XmjTSlj7qLsAOXr6g8_lIQ
2892,Burgers,70B09fJOw9shYxwEoFdrPg
2893,Fast Food,70B09fJOw9shYxwEoFdrPg
2894,Chinese,90cXISxpH5NaOKhie7SD7w
2895,Cafes,0SsEMvki-xkG_JNMyN76yQ
2896,American (Traditional),nx8B4SQC4pQnMoTVsMs0rg
2897,Salad,nx8B4SQC4pQnMoTVsMs0rg
2898,Sandwiches,pkymE_0e7IxrQJhYaGtaCA
2899,Burgers,K3-_PQqo2YtQOHKaSgjPpg
2900,Fast Food,K3-_PQqo2YtQOHKaSgjPpg
2901,American (Traditional),K-bhj1lGdm440e-tahnLdQ
2902,Italian,fjRBF1-0JlJoxH5_jDANgA
2903,Mexican,JSURpnFu8jy4etZ_My4Erw
2904,Pizza,AgtFQVxo-PGQVsOdY6Nvdg
2905,Pizza,_3f8o37w8APyUboCgwPkhA
2906,Gluten-Free,_3f8o37w8APyUboCgwPkhA
2907,Italian,_3f8o37w8APyUboCgwPkhA
2908,American (New),DfNoB509sMpMbu-qvsgvrA
2909,Pubs,muqFM9Hoamh_fGL4MPeZqg
2910,Bars,muqFM9Hoamh_fGL4MPeZqg
2911,Nightlife,muqFM9Hoamh_fGL4MPeZqg
2912,Irish,muqFM9Hoamh_fGL4MPeZqg
2913,Pizza,PWhVs3aarTbbknYGBSDgPA
2914,Bars,zgCwHvZ7eHDd6A6hkkTcSQ
2915,American (Traditional),zgCwHvZ7eHDd6A6hkkTcSQ
2916,Sports Bars,zgCwHvZ7eHDd6A6hkkTcSQ
2917,Nightlife,zgCwHvZ7eHDd6A6hkkTcSQ
2918,Chicken Wings,zgCwHvZ7eHDd6A6hkkTcSQ
2919,Pizza,WR_kdOa2cn7FePtvgd_XUw
2920,Italian,WR_kdOa2cn7FePtvgd_XUw
2921,Chinese,eEazUUm1R_GcZa1r461qmw
2922,Food,NE36ooPeXtfVcTV_vo02zQ
2923,Juice Bars & Smoothies,NE36ooPeXtfVcTV_vo02zQ
2924,Sandwiches,NE36ooPeXtfVcTV_vo02zQ
2925,Sushi Bars,qf5lzhvdMcdVkuow7dnO3w
2926,Japanese,qf5lzhvdMcdVkuow7dnO3w
2927,Fast Food,Vf63peSO7C5EX8UdJEC38g
2928,Sushi Bars,99QZVGNAr0jUEfJcaDiyxw
2929,Burgers,HD70O15LQOIohX0MoIt8RQ
2930,American (Traditional),HD70O15LQOIohX0MoIt8RQ
2931,Fast Food,HD70O15LQOIohX0MoIt8RQ
2932,Mexican,iYXCg4cxtbpAPYbHcOEh_g
2933,Pizza,dcZ2Hmy57aVWfZh1Hk1Njg
2934,Pizza,_rZmCez34Su-r9yEIkUwQQ
2935,Mexican,QZqa9GSSlhZh1y5SywVrIA
2936,Sandwiches,D-D8OxGOrt5eK4KxTcyr6w
2937,Pizza,lvimb2dNg122x7DzhX3knQ
2938,American (Traditional),ZgtGR4Xa0XiySVAEufPIBg
2939,Italian,DiExx1mDq5a4oiiNAGPE7A
2940,Seafood,5WYyDPDDcWfIIHssy6AmxQ
2941,Italian,5WYyDPDDcWfIIHssy6AmxQ
2942,American (Traditional),VCy6IWtJ-SR6hY9xrmfF_Q
2943,American (New),VCy6IWtJ-SR6hY9xrmfF_Q
2944,Sushi Bars,Pgp3gbOQaJIdyjqC9AOz6g
2945,Fast Food,23patzw6J1X6t9EkgHUnAQ
2946,Mexican,23patzw6J1X6t9EkgHUnAQ
2947,Tex-Mex,23patzw6J1X6t9EkgHUnAQ
2948,Burgers,ts4LHXmZFSBR4Xczh3du6Q
2949,Fast Food,ts4LHXmZFSBR4Xczh3du6Q
2950,American (Traditional),Zzj67RkbWf9mcbotiCfDlA
2951,Pizza,xOU6Kuj3VAKuN6bQrHsaRQ
2952,Fast Food,NHBvlSKSP-AYgOgArRfIww
2953,Pizza,ssqtEjOVSg7MYXv6tA9FpQ
2954,Fast Food,BhB89rXPHO4Dhf4Vj8DtYA
2955,Sushi Bars,9bqhQQnxrAdqPnyLovwHmA
2956,Japanese,9bqhQQnxrAdqPnyLovwHmA
2957,Burgers,NOjuz_7EJZN6oJbU5k--qQ
2958,Fast Food,NOjuz_7EJZN6oJbU5k--qQ
2959,Mexican,gByfT7k4bqLKlaHrENdy7A
2960,Delis,jhIlYwE10N_FZwRxoJXHLQ
2961,Italian,jhIlYwE10N_FZwRxoJXHLQ
2962,Mexican,7LLKX5vYeItO7kBfbCnl5g
2963,Sandwiches,zPLOS_zx5G5t5gPGNUsJBg
2964,Mexican,L_8K7r6hHc9zAZNBgJ34zg
2965,Japanese,NkkA3p184XF1KxyQekVGhA
2966,Chinese,_iohCL0iyZknBRYQozHpLQ
2967,Sandwiches,l08sZADQ6JMOnHk5rWDdPg
2968,Japanese,gtdmqiFHAJwGriJSGKBbQQ
2969,Sandwiches,HABtI1067iNxF-w6jheTKg
2970,Thai,SpDMxYfPhnAhw2SJCdSSSQ
2971,Chinese,SpDMxYfPhnAhw2SJCdSSSQ
2972,Chinese,tRmTGJj4I8ouHX_i9WKXoQ
2973,American (Traditional),7IjpcyzZabcCHuTL7kg_Ow
2974,Pizza,2sbdNj3oZEmJ61CmaQcGCQ
2975,American (Traditional),nt5HVhwaL9VqsnX9-6QBwg
2976,Barbeque,nt5HVhwaL9VqsnX9-6QBwg
2977,Breakfast & Brunch,LNbwRD01VZiILOGsT94sVw
2978,Chinese,AFDFOs2GaIyUArGyEUDQzQ
2979,Vietnamese,FV16IeXJp2W6pnghTz2FAw
2980,Chinese,FV16IeXJp2W6pnghTz2FAw
2981,Latin American,cvJDHk1ho0DxaF26etcr8Q
2982,Delis,10UcN8MF1kQiyTJAfHKvfQ
2983,Italian,10UcN8MF1kQiyTJAfHKvfQ
2984,Sandwiches,10UcN8MF1kQiyTJAfHKvfQ
2985,Sandwiches,R5e2XWtpa_CA77MIXEyCTg
2986,Vietnamese,CoJivG0wxNIBXyOF7MNqSQ
2987,Sandwiches,pCobXgTy6DIfBaT4pjlq0w
2988,Chinese,qbXEkNp310Mc0CIs0YJdSg
2989,Food,qbXEkNp310Mc0CIs0YJdSg
2990,Specialty Food,qbXEkNp310Mc0CIs0YJdSg
2991,Juice Bars & Smoothies,qbXEkNp310Mc0CIs0YJdSg
2992,Sandwiches,qbXEkNp310Mc0CIs0YJdSg
2993,Fruits & Veggies,qbXEkNp310Mc0CIs0YJdSg
2994,Chinese,V8id7mkt3nJYOD_HthEn1w
2995,Latin American,JgpKLikZPbbXYPtILy3-wg
2996,Mexican,JgpKLikZPbbXYPtILy3-wg
2997,Italian,9-O8qKGQQCYXdBlj4iv7bw
2998,Seafood,PsOvURXqpy8iZX2J8y429A
2999,Vietnamese,Yq8LiVymGA7vBpGCQuDfRw
3000,Vietnamese,nzQJqTrcazg23EjdaHgqDg
3001,Korean,UKKz4HdQC0aH9j5lLi4u8Q
3002,Barbeque,UKKz4HdQC0aH9j5lLi4u8Q
3003,Mexican,A2aVN_Yw3xDz4x7gGtmYog
3004,Bars,IALHPP1RDtpXV9KnUM0EQQ
3005,Pubs,IALHPP1RDtpXV9KnUM0EQQ
3006,Nightlife,IALHPP1RDtpXV9KnUM0EQQ
3007,American (New),IALHPP1RDtpXV9KnUM0EQQ
3008,Sports Bars,IALHPP1RDtpXV9KnUM0EQQ
3009,Vegetarian,LM71VvmoAWDD5z8h7XoVig
3010,Indian,LM71VvmoAWDD5z8h7XoVig
3011,Vegan,LM71VvmoAWDD5z8h7XoVig
3012,Steakhouses,k5h1lqeM70OM3JJdrYH5IQ
3013,Chinese,pNqHRWlrbh71zbPZNd7_2g
3014,Fast Food,idvjjh3yCDu7Hupzl89iQw
3015,Hawaiian,Gv3ivlNN44OJbb1KxVAPRQ
3016,Fast Food,4jxe81SmrVLp_XDUIpXYMg
3017,Pizza,UVZ5auVZrbvgJ0VbWW_P8Q
3018,Delis,SvS58LlrEMHjSwJmpJNKGA
3019,Sandwiches,SvS58LlrEMHjSwJmpJNKGA
3020,Nightlife,RfR5yc4j9coIPBuxRsOW8Q
3021,Bars,RfR5yc4j9coIPBuxRsOW8Q
3022,Karaoke,RfR5yc4j9coIPBuxRsOW8Q
3023,Hawaiian,RfR5yc4j9coIPBuxRsOW8Q
3024,Burgers,yY5y9PjyPWd-8Pl1XkkBVA
3025,Cheesesteaks,yY5y9PjyPWd-8Pl1XkkBVA
3026,American (Traditional),yY5y9PjyPWd-8Pl1XkkBVA
3027,Chinese,Vkm6ZWlPhIioFk6xiypSjg
3028,American (Traditional),4qHd6e7kAL9dszYrQUkjLg
3029,Fast Food,7sw8yneJ0H2CUf-4sBKP0w
3030,Chicken Wings,7sw8yneJ0H2CUf-4sBKP0w
3031,Mexican,-NXDZfqwfZ9OWba180HqFw
3032,Buffets,oMgp0SW0fwyxT-bj4SEL_g
3033,Filipino,oMgp0SW0fwyxT-bj4SEL_g
3034,Pakistani,cZxez9tUb9hqV3KXq5YPAQ
3035,Indian,cZxez9tUb9hqV3KXq5YPAQ
3036,Sushi Bars,ocZ8pz-8iSz5avdPKnoalA
3037,Buffets,ocZ8pz-8iSz5avdPKnoalA
3038,Japanese,ocZ8pz-8iSz5avdPKnoalA
3039,Food,fUdr6QMsrBGOYpxS6Dcjdg
3040,Sandwiches,fUdr6QMsrBGOYpxS6Dcjdg
3041,Coffee & Tea,fUdr6QMsrBGOYpxS6Dcjdg
3042,Breakfast & Brunch,fUdr6QMsrBGOYpxS6Dcjdg
3043,Seafood,GLWix4aqJoD4HyvKqLdP8A
3044,Steakhouses,GLWix4aqJoD4HyvKqLdP8A
3045,Japanese,4UVhuOLaMm2-34SrW8y-ag
3046,Pizza,PTbikfcSHR1dTze0EJQMlA
3047,Bars,t0PNqBiITGf_AY6uNsaD5g
3048,American (Traditional),t0PNqBiITGf_AY6uNsaD5g
3049,Music Venues,t0PNqBiITGf_AY6uNsaD5g
3050,Arts & Entertainment,t0PNqBiITGf_AY6uNsaD5g
3051,Dive Bars,t0PNqBiITGf_AY6uNsaD5g
3052,Nightlife,t0PNqBiITGf_AY6uNsaD5g
3053,Barbeque,1ldDbggHHgPlj3k0SpBTKQ
3054,Chinese,1ldDbggHHgPlj3k0SpBTKQ
3055,Burgers,MR3-Ll-hoUGZMA-B1MTgGQ
3056,Fast Food,MR3-Ll-hoUGZMA-B1MTgGQ
3057,Japanese,0EZ3j0POS4FC5zYjUDU4Cg
3058,Korean,v8TQwyxEj4or2Yng6y0S7A
3059,Barbeque,v8TQwyxEj4or2Yng6y0S7A
3060,Steakhouses,YZuHOgbKiP3dN4_ROOUyDQ
3061,Burgers,sewf0n2bOKcKTvy2Xo1H8g
3062,Fast Food,sewf0n2bOKcKTvy2Xo1H8g
3063,Breakfast & Brunch,eoDEx1GGQA0CBDhy2ql_Kw
3064,American (Traditional),eoDEx1GGQA0CBDhy2ql_Kw
3065,Sandwiches,Yin_BwfzTOdC8VY9ZD4K6w
3066,Delis,JBMfMZS_Oac8_ktOULqTAg
3067,Italian,JBMfMZS_Oac8_ktOULqTAg
3068,Fast Food,mjgs24NO7oZvwafPKN5dDw
3069,Chinese,mjgs24NO7oZvwafPKN5dDw
3070,Persian/Iranian,QkVSaXjg5475VD3sZixCZQ
3071,Middle Eastern,QkVSaXjg5475VD3sZixCZQ
3072,Chinese,pj0vl4DIlDCChe80Df40Yw
3073,Chinese,MI0OfnmlfkUh2xPhT1lQSg
3074,Fast Food,FkXmvdpccuMFfNI6zgmXEA
3075,Mexican,FkXmvdpccuMFfNI6zgmXEA
3076,Burgers,FM1Jlw53TB-lxqlXIdxrQg
3077,Fast Food,Bs7FcmlfHfCq2lf-FUKLCw
3078,Mexican,Bs7FcmlfHfCq2lf-FUKLCw
3079,American (Traditional),FZ_ne5hPqmeEesVZphq_3Q
3080,Tex-Mex,FZ_ne5hPqmeEesVZphq_3Q
3081,Korean,xxOQ7h6s3InV8o8DOVHlMA
3082,Asian Fusion,xxOQ7h6s3InV8o8DOVHlMA
3083,Hawaiian,xxOQ7h6s3InV8o8DOVHlMA
3084,Mexican,UsZ9ZvDh8Fo5mZeKs4w9mg
3085,Latin American,ChnL7kA9lbcMVmmCvnecZQ
3086,Mexican,ChnL7kA9lbcMVmmCvnecZQ
3087,Chinese,V3S6RpKgYc5XCLjgI9JeeQ
3088,Thai,dR-Zz3l3ws-P08dI6F8Zew
3089,Pizza,9JZzT2BMalNseFn11x5EIQ
3090,Italian,9JZzT2BMalNseFn11x5EIQ
3091,Sushi Bars,pPJyi5kggzTibTxSPuRd0g
3092,Japanese,pPJyi5kggzTibTxSPuRd0g
3093,Sandwiches,SWTc_3L9Y4SKyNs_OhqeIg
3094,Chinese,CHhYILNXTM3DIhmnpXlB3Q
3095,Bars,a_qTdBz81-tgsd3UGmaT5Q
3096,Pubs,a_qTdBz81-tgsd3UGmaT5Q
3097,Nightlife,a_qTdBz81-tgsd3UGmaT5Q
3098,American (New),a_qTdBz81-tgsd3UGmaT5Q
3099,Sports Bars,a_qTdBz81-tgsd3UGmaT5Q
3100,Breakfast & Brunch,SfrHdU4NCkYWvERnWaOUqQ
3101,Diners,SfrHdU4NCkYWvERnWaOUqQ
3102,Fast Food,PSSb7S4t8j4W3RtjY-9fiQ
3103,Fast Food,ZR87Qw2sB-ljFWClGk6X0A
3104,Mexican,J7azgDB3RQOVFHfyVEk5HA
3105,Mexican,kAlR7X4jiDPZdISJAAKkmg
3106,Bars,Xo7K1LugLnT4pGc5TtwHRA
3107,Wine Bars,Xo7K1LugLnT4pGc5TtwHRA
3108,Burgers,Xo7K1LugLnT4pGc5TtwHRA
3109,Nightlife,Xo7K1LugLnT4pGc5TtwHRA
3110,American (New),Xo7K1LugLnT4pGc5TtwHRA
3111,Chinese,Tigw_9LXyHL63Eu3XAXwRw
3112,Seafood,zFcd_gelAUEwAvJOgiZpvg
3113,Cantonese,zFcd_gelAUEwAvJOgiZpvg
3114,Chinese,zFcd_gelAUEwAvJOgiZpvg
3115,Food,bqYrEwL5xjqv0u8XAij--Q
3116,Coffee & Tea,bqYrEwL5xjqv0u8XAij--Q
3117,Taiwanese,bqYrEwL5xjqv0u8XAij--Q
3118,Sandwiches,0ACVidzreTcv88AHqWXqNA
3119,Korean,YqeK6ARj8ojseNCIYdg5WQ
3120,Cafes,HxV4JCF-h0Novbbz5doapA
3121,Breakfast & Brunch,ZndQfdbLU8pnD7b6_Z05KA
3122,Mexican,0jkZZRywo3wlmZcuCFbSEg
3123,Bakeries,pqK8U6G0Y_UaJ28fsxJE1g
3124,Food,pqK8U6G0Y_UaJ28fsxJE1g
3125,Filipino,pqK8U6G0Y_UaJ28fsxJE1g
3126,Diners,RlUxQZja-n9J0oPi24g8DQ
3127,Buffets,uy9IblmbJogF1TEUc6JHzw
3128,Diners,83C1eqPfmQHTy_8MC4Ug6w
3129,Fast Food,4Bjn6QdaJIvsmcspcucOkA
3130,Mexican,1rjOg5oc2Mic0ssqj2ex7A
3131,American (New),dH3rJa4JSxmlyAwg8kPLOQ
3132,Diners,dH3rJa4JSxmlyAwg8kPLOQ
3133,Pizza,q0aoi6vsi9TBU5-k3FfOOw
3134,Nightlife,cJTgJTzEWg5ErWnvaHsUBA
3135,Cuban,cJTgJTzEWg5ErWnvaHsUBA
3136,Bars,cJTgJTzEWg5ErWnvaHsUBA
3137,Thai,DqzyOJTJXu0Iwi8og5DJDA
3138,Chinese,DqzyOJTJXu0Iwi8og5DJDA
3139,Burgers,NEXdqFaG_i5n5tuPs6y12g
3140,Mexican,9oFB8IPpsRkhlE8WrDMV-Q
3141,Mexican,CR9F3ZctIiJqawDaa1w3IA
3142,Cuban,KHsTmXPujzm6-VrnyhT0dw
3143,Mexican,4UskRuHsAnhF2Gzf0L1zpw
3144,Bars,xNyTjXh2FRuT4Z8Ncj9WhA
3145,Pubs,xNyTjXh2FRuT4Z8Ncj9WhA
3146,Nightlife,xNyTjXh2FRuT4Z8Ncj9WhA
3147,American (New),xNyTjXh2FRuT4Z8Ncj9WhA
3148,Sports Bars,xNyTjXh2FRuT4Z8Ncj9WhA
3149,Nightlife,c8eY_s8VO4qjAhOXo3Ua2g
3150,Dance Clubs,c8eY_s8VO4qjAhOXo3Ua2g
3151,Italian,c8eY_s8VO4qjAhOXo3Ua2g
3152,Mexican,0aV8mzabKSFylfi0NQGqlQ
3153,German,6S8VwQ22xdj7rOX00SceJg
3154,Delis,6S8VwQ22xdj7rOX00SceJg
3155,Vegetarian,KwLfgeylp9d8zY3KacREiw
3156,Thai,KwLfgeylp9d8zY3KacREiw
3157,Vegan,KwLfgeylp9d8zY3KacREiw
3158,Seafood,DNpz7hPQtIpzInSQIWmVTw
3159,Steakhouses,DNpz7hPQtIpzInSQIWmVTw
3160,American (Traditional),DNpz7hPQtIpzInSQIWmVTw
3161,Korean,e15ZAv4Tcgkae-ZfCf3SXw
3162,Barbeque,e15ZAv4Tcgkae-ZfCf3SXw
3163,Fast Food,6jdKnIjJ9n5knZoSj7qtDw
3164,Mexican,6jdKnIjJ9n5knZoSj7qtDw
3165,Tex-Mex,6jdKnIjJ9n5knZoSj7qtDw
3166,Sushi Bars,QXUI3ZEnPw0j55qjwjiOnA
3167,Japanese,QXUI3ZEnPw0j55qjwjiOnA
3168,Mexican,-5biAn5qQYk3X5NYlA98pw
3169,Korean,YkRwenPlQRloPFOX5l-iEA
3170,Filipino,SdVDnb279GGs2qAUSVz05A
3171,Pizza,KdJJFvYI9w5xF0EVYPbXMA
3172,Mexican,3yngAIX96guuZeZ3wbpGdQ
3173,Fast Food,S3EALtejgXNU4rfui6IriQ
3174,Sandwiches,S3EALtejgXNU4rfui6IriQ
3175,Italian,nVPe8vSrvGStsupNliN9nA
3176,Food,ZIUGkjX2C7a39Ntbm1kUSQ
3177,Fast Food,ZIUGkjX2C7a39Ntbm1kUSQ
3178,Pretzels,ZIUGkjX2C7a39Ntbm1kUSQ
3179,Chinese,0w46K_07XbKvCMe8qV6Qow
3180,Fast Food,sFHj_WK6rzEeGcJxtvxrRQ
3181,Chinese,CNdV0G_B5bKSpDrQa55rhA
3182,Chicken Wings,BxmtmGLXI3EEjhVSYiuK0w
3183,Soul Food,lDxRfwppdtRPixGb94M4LA
3184,Bars,lDxRfwppdtRPixGb94M4LA
3185,Nightlife,lDxRfwppdtRPixGb94M4LA
3186,Lounges,lDxRfwppdtRPixGb94M4LA
3187,Fast Food,X4B9b-0zEClDIiN0AyCdcQ
3188,Food,b6qYCOz0vzJW4U81XLY8IA
3189,Soul Food,b6qYCOz0vzJW4U81XLY8IA
3190,Grocery,b6qYCOz0vzJW4U81XLY8IA
3191,Burgers,bPUwJQyifP24uhGrou_64g
3192,Hot Dogs,bPUwJQyifP24uhGrou_64g
3193,Fast Food,X3KntOlUTkVL4KUKQcPehw
3194,Mexican,X3KntOlUTkVL4KUKQcPehw
3195,Sandwiches,3-nZku9T-trCsNpF6AsjgA
3196,Arts & Entertainment,nF_mARnVRFQpS3boDNgy_w
3197,Casinos,nF_mARnVRFQpS3boDNgy_w
3198,Buffets,q28CkzJaV5yKPXysY8xewA
3199,Japanese,q28CkzJaV5yKPXysY8xewA
3200,Chinese,q28CkzJaV5yKPXysY8xewA
3201,Nightlife,310xHIFxZKqthaPlkQ0_dg
3202,Pizza,CEF6X27u5XW-oMbJ81N7Rg
3203,American (Traditional),2hamzyOZt6urf6pFnf2u6g
3204,Fast Food,U0ZAoQx7ABrj9BGjbf5WmA
3205,Mexican,U0ZAoQx7ABrj9BGjbf5WmA
3206,Fast Food,7CVoKgPjQS9KknIsz3Bhcg
3207,Food,QXTN5WwZxvf-Z940RmDUdQ
3208,Food Delivery Services,QXTN5WwZxvf-Z940RmDUdQ
3209,Thai,QXTN5WwZxvf-Z940RmDUdQ
3210,Steakhouses,yTITK0nlyEUmPpuxMlYdQw
3211,Chinese,jjYxQMJrOpz-Z7ziFtXxBw
3212,Mexican,gDPtptHj8PlVEhiL9aHjdQ
3213,Thai,X0cEpOYi0Gf-S_-xb8OZVQ
3214,American (Traditional),No0SNrxkX6ADEde-9QwtMw
3215,Tex-Mex,No0SNrxkX6ADEde-9QwtMw
3216,Steakhouses,CpUPzwk4rsV6UUgqEu1nqQ
3217,Seafood,CpUPzwk4rsV6UUgqEu1nqQ
3218,American (Traditional),CpUPzwk4rsV6UUgqEu1nqQ
3219,Mexican,rAZglrxLotA9xaa7KPXV5g
3220,Bars,PuST-CDb8kDKLX7_ESVyeQ
3221,American (Traditional),PuST-CDb8kDKLX7_ESVyeQ
3222,Sports Bars,PuST-CDb8kDKLX7_ESVyeQ
3223,Nightlife,PuST-CDb8kDKLX7_ESVyeQ
3224,Seafood,jhO8q-4sAvlkEUC3HbBRmw
3225,American (Traditional),jhO8q-4sAvlkEUC3HbBRmw
3226,Breakfast & Brunch,SfHdMvLXrOeJmgpQB6AFRA
3227,Diners,SfHdMvLXrOeJmgpQB6AFRA
3228,Chinese,XaJQnEg63F-CJ9kNhcqOjw
3229,Sushi Bars,d0cISYKFpXM55FzrMShLmw
3230,Japanese,d0cISYKFpXM55FzrMShLmw
3231,Chinese,0Em690KhL9M-WqwdWlPRfA
3232,American (Traditional),Xro3j2fouA42Stc540ZDvw
3233,Sandwiches,yvd3w1h4PnLV6DaVx91cWg
3234,Pizza,yvd3w1h4PnLV6DaVx91cWg
3235,Chicken Wings,yvd3w1h4PnLV6DaVx91cWg
3236,American (Traditional),Rhdmmw6a0qdKE198eSCIJg
3237,Fast Food,Rhdmmw6a0qdKE198eSCIJg
3238,Italian,Fw95xLMdwO9LoOtbBThr9w
3239,Bars,2Hh2SOWvp5IkAAO4PQ0n2Q
3240,American (Traditional),2Hh2SOWvp5IkAAO4PQ0n2Q
3241,Nightlife,2Hh2SOWvp5IkAAO4PQ0n2Q
3242,Pizza,SXsg-hXKPZVNswyNc83IAA
3243,Breakfast & Brunch,0lQDOFqEVB1LQhkS2kN1RA
3244,Sandwiches,Trlr-E66o3UHjTbuybRGVg
3245,Breakfast & Brunch,7hZGtb0Gd3aRcG1VH-Udcw
3246,Fast Food,pcIPHOoQZuQFfarij73Qcw
3247,Chinese,Ivy3UkWcCBgdJ8C5om_CVg
3248,Sandwiches,L_Gfp6E0yfn8QdDaIno_ZQ
3249,Pizza,L_Gfp6E0yfn8QdDaIno_ZQ
3250,Chicken Wings,L_Gfp6E0yfn8QdDaIno_ZQ
3251,Mexican,TwLwfoq4zYGNKSiDHflh7w
3252,Italian,LcVBQ-7aF87OR-vlKX5m-Q
3253,Japanese,H2dKOR0fzYiv7ebVk3ELzw
3254,Fast Food,vhjdXf1dpYpV_unDVMFuEg
3255,Mexican,MDtMPwFswJ2FsNvrF34GDA
3256,Chinese,SSaoS_UgB7VgA9OavxZIbA
3257,American (Traditional),zlqTqki1aZUAuVnDsFsvYg
3258,Fast Food,zlqTqki1aZUAuVnDsFsvYg
3259,Mexican,u8eDm6srUIpPuTS7Qt6xHw
3260,Fast Food,CPTiooPIwzbM-WJc1Rsytg
3261,Chicken Wings,CPTiooPIwzbM-WJc1Rsytg
3262,Diners,vTjwSPEpaPdqUtjPk7lRyA
3263,American (Traditional),cD2VsBOKxygjV7BKbU8SRA
3264,Sandwiches,S4a607Bq69h7b9fNmjB-nw
3265,Burgers,G9u_zp_sF3wumgk1gaILKw
3266,Fast Food,G9u_zp_sF3wumgk1gaILKw
3267,Thai,7P9k2NQPeIyF1TkH5cKQVg
3268,Bars,aXgzCfEzgi9T998rQyZFvA
3269,American (Traditional),aXgzCfEzgi9T998rQyZFvA
3270,Food,aXgzCfEzgi9T998rQyZFvA
3271,"Beer, Wine & Spirits",aXgzCfEzgi9T998rQyZFvA
3272,Breweries,aXgzCfEzgi9T998rQyZFvA
3273,Nightlife,aXgzCfEzgi9T998rQyZFvA
3274,Sports Bars,aXgzCfEzgi9T998rQyZFvA
3275,Chicken Wings,vkOmXXrO-ALfz76TF6s_Gg
3276,Sandwiches,hhC02OKU6BWRvrNJQiEIUw
3277,Fast Food,CApvjaNmMJUnfzz5hVpjrA
3278,Mexican,CApvjaNmMJUnfzz5hVpjrA
3279,Tex-Mex,CApvjaNmMJUnfzz5hVpjrA
3280,Fast Food,7A6RHKyblsmvHf2F377WMQ
